時刻,水位_水位,水位_差分,水位_source_file,ダム_60分雨量,ダム_累加雨量,ダム_貯水位,ダム_貯水率,ダム_流入量,ダム_全放流量,ダム_調整流量,ダム_source_file
2023/07/07 21:20,2.60,0.00,water_20230701-20230801.csv,1.00,37.00,36.58,95.20,52.43,68.92,16.49,dam_20230701-20230801.csv
2023/07/07 21:30,2.60,0.00,water_20230701-20230801.csv,0.00,37.00,36.58,95.20,50.07,69.00,18.93,dam_20230701-20230801.csv
2023/07/07 21:40,2.60,0.00,water_20230701-20230801.csv,0.00,37.00,36.57,95.10,47.04,69.13,22.09,dam_20230701-20230801.csv
2023/07/07 21:50,2.61,0.01,water_20230701-20230801.csv,0.00,37.00,36.56,95.00,40.60,68.75,28.15,dam_20230701-20230801.csv
2023/07/07 22:00,2.61,0.00,water_20230701-20230801.csv,0.00,37.00,36.56,95.00,46.60,68.87,22.27,dam_20230701-20230801.csv
2023/07/07 22:10,2.62,0.01,water_20230701-20230801.csv,0.00,37.00,36.55,94.90,48.79,68.90,20.11,dam_20230701-20230801.csv
2023/07/07 22:20,2.62,0.00,water_20230701-20230801.csv,0.00,37.00,36.54,94.80,46.49,68.73,22.24,dam_20230701-20230801.csv
2023/07/07 22:30,2.63,0.01,water_20230701-20230801.csv,0.00,37.00,36.54,94.80,46.45,68.77,22.32,dam_20230701-20230801.csv
2023/07/07 22:40,2.64,0.01,water_20230701-20230801.csv,0.00,37.00,36.53,94.60,46.42,68.75,22.33,dam_20230701-20230801.csv
2023/07/07 22:50,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.52,94.50,49.76,68.55,18.79,dam_20230701-20230801.csv
2023/07/07 23:00,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.51,94.40,44.11,68.29,24.18,dam_20230701-20230801.csv
2023/07/07 23:10,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.51,94.40,41.80,68.48,26.68,dam_20230701-20230801.csv
2023/07/07 23:20,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.50,94.30,41.71,68.58,26.87,dam_20230701-20230801.csv
2023/07/07 23:30,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.49,94.20,45.03,68.29,23.26,dam_20230701-20230801.csv
2023/07/07 23:40,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.48,94.10,41.69,68.44,26.75,dam_20230701-20230801.csv
2023/07/07 23:50,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.47,94.00,41.67,68.22,26.55,dam_20230701-20230801.csv
2023/07/08 00:00,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.47,94.00,38.29,68.22,29.93,dam_20230701-20230801.csv
2023/07/08 00:10,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.46,93.90,43.77,68.17,24.40,dam_20230701-20230801.csv
2023/07/08 00:20,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.45,93.70,42.60,68.16,25.56,dam_20230701-20230801.csv
2023/07/08 00:30,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.44,93.60,42.53,67.87,25.34,dam_20230701-20230801.csv
2023/07/08 00:40,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.44,93.60,41.36,67.88,26.52,dam_20230701-20230801.csv
2023/07/08 00:50,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.43,93.50,42.41,67.68,25.27,dam_20230701-20230801.csv
2023/07/08 01:00,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.42,93.40,42.33,67.79,25.46,dam_20230701-20230801.csv
2023/07/08 01:10,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.41,93.30,37.81,67.93,30.12,dam_20230701-20230801.csv
2023/07/08 01:20,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.40,93.20,39.99,67.77,27.78,dam_20230701-20230801.csv
2023/07/08 01:30,2.64,0.00,water_20230701-20230801.csv,0.00,37.00,36.40,93.20,41.08,67.62,26.54,dam_20230701-20230801.csv
2023/07/08 01:40,2.63,-0.01,water_20230701-20230801.csv,0.00,37.00,36.38,93.00,41.22,67.40,26.18,dam_20230701-20230801.csv
2023/07/08 01:50,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.38,93.00,36.82,67.34,30.52,dam_20230701-20230801.csv
2023/07/08 02:00,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.37,92.90,35.75,67.60,31.85,dam_20230701-20230801.csv
2023/07/08 02:10,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.36,92.80,42.24,67.10,24.86,dam_20230701-20230801.csv
2023/07/08 02:20,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.35,92.60,41.07,66.62,25.55,dam_20230701-20230801.csv
2023/07/08 02:30,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.34,92.50,39.89,67.17,27.28,dam_20230701-20230801.csv
2023/07/08 02:40,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.33,92.40,36.54,67.00,30.46,dam_20230701-20230801.csv
2023/07/08 02:50,2.63,0.00,water_20230701-20230801.csv,0.00,37.00,36.33,92.40,38.72,66.99,28.27,dam_20230701-20230801.csv
2023/07/08 03:00,2.63,0.00,water_20230701-20230801.csv,0.00,0.00,36.32,92.30,38.71,67.05,28.34,dam_20230701-20230801.csv
2023/07/08 03:10,2.63,0.00,water_20230701-20230801.csv,0.00,0.00,36.30,92.10,35.37,66.92,31.55,dam_20230701-20230801.csv
2023/07/08 03:20,2.63,0.00,water_20230701-20230801.csv,0.00,0.00,36.30,92.10,34.17,66.70,32.53,dam_20230701-20230801.csv
2023/07/08 03:30,2.62,-0.01,water_20230701-20230801.csv,0.00,0.00,36.29,92.00,36.37,66.62,30.25,dam_20230701-20230801.csv
2023/07/08 03:40,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.28,91.90,40.74,66.44,25.70,dam_20230701-20230801.csv
2023/07/08 03:50,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.27,91.80,37.52,66.62,29.10,dam_20230701-20230801.csv
2023/07/08 04:00,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.26,91.70,34.20,66.52,32.32,dam_20230701-20230801.csv
2023/07/08 04:10,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.25,91.60,35.20,66.46,31.26,dam_20230701-20230801.csv
2023/07/08 04:20,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.24,91.40,39.48,66.32,26.84,dam_20230701-20230801.csv
2023/07/08 04:30,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.23,91.30,39.38,66.33,26.95,dam_20230701-20230801.csv
2023/07/08 04:40,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.22,91.20,34.97,66.10,31.13,dam_20230701-20230801.csv
2023/07/08 04:50,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.21,91.10,34.88,66.10,31.22,dam_20230701-20230801.csv
2023/07/08 05:00,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.20,91.00,35.92,65.86,29.94,dam_20230701-20230801.csv
2023/07/08 05:10,2.62,0.00,water_20230701-20230801.csv,0.00,0.00,36.20,91.00,36.95,66.06,29.11,dam_20230701-20230801.csv
2023/07/08 05:20,2.61,-0.01,water_20230701-20230801.csv,0.00,0.00,36.19,90.90,34.75,66.15,31.40,dam_20230701-20230801.csv
2023/07/08 05:30,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.18,90.80,34.71,66.05,31.34,dam_20230701-20230801.csv
2023/07/08 05:40,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.17,90.70,35.76,65.69,29.93,dam_20230701-20230801.csv
2023/07/08 05:50,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.16,90.60,34.60,65.87,31.27,dam_20230701-20230801.csv
2023/07/08 06:00,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.15,90.50,35.61,65.58,29.97,dam_20230701-20230801.csv
2023/07/08 06:10,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.14,90.40,33.37,65.39,32.02,dam_20230701-20230801.csv
2023/07/08 06:20,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.13,90.30,36.53,65.30,28.77,dam_20230701-20230801.csv
2023/07/08 06:30,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.12,90.10,34.26,65.50,31.24,dam_20230701-20230801.csv
2023/07/08 06:40,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.11,90.00,35.28,65.35,30.07,dam_20230701-20230801.csv
2023/07/08 06:50,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.10,89.90,31.45,53.66,22.21,dam_20230701-20230801.csv
2023/07/08 07:00,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.10,89.90,36.65,53.87,17.22,dam_20230701-20230801.csv
2023/07/08 07:10,2.61,0.00,water_20230701-20230801.csv,0.00,0.00,36.09,89.80,35.01,53.70,18.69,dam_20230701-20230801.csv
2023/07/08 07:20,2.60,-0.01,water_20230701-20230801.csv,0.00,0.00,36.08,89.70,31.77,53.59,21.82,dam_20230701-20230801.csv
2023/07/08 07:30,2.60,0.00,water_20230701-20230801.csv,0.00,0.00,36.08,89.70,32.38,53.85,21.47,dam_20230701-20230801.csv
2023/07/08 07:40,2.59,-0.01,water_20230701-20230801.csv,0.00,0.00,36.07,89.60,32.14,46.84,14.70,dam_20230701-20230801.csv
2023/07/08 07:50,2.58,-0.01,water_20230701-20230801.csv,0.00,0.00,36.07,89.60,38.84,47.02,8.18,dam_20230701-20230801.csv
2023/07/08 08:00,2.56,-0.02,water_20230701-20230801.csv,0.00,0.00,36.06,89.50,32.34,47.22,14.88,dam_20230701-20230801.csv
2023/07/08 08:10,2.55,-0.01,water_20230701-20230801.csv,0.00,0.00,36.05,89.40,32.43,42.83,10.40,dam_20230701-20230801.csv
2023/07/08 08:20,2.54,-0.01,water_20230701-20230801.csv,0.00,0.00,36.05,89.40,24.68,42.58,17.90,dam_20230701-20230801.csv
2023/07/08 08:30,2.53,-0.01,water_20230701-20230801.csv,0.00,0.00,36.05,89.40,29.63,42.42,12.79,dam_20230701-20230801.csv
2023/07/08 08:40,2.51,-0.02,water_20230701-20230801.csv,0.00,0.00,36.05,89.40,33.49,42.46,8.97,dam_20230701-20230801.csv
2023/07/08 08:50,2.50,-0.01,water_20230701-20230801.csv,0.00,0.00,36.05,89.40,42.58,42.53,-0.05,dam_20230701-20230801.csv
2023/07/08 09:00,2.49,-0.01,water_20230701-20230801.csv,0.00,0.00,36.04,89.30,31.67,37.95,6.28,dam_20230701-20230801.csv
2023/07/08 09:10,2.48,-0.01,water_20230701-20230801.csv,0.00,0.00,36.04,89.30,30.36,38.10,7.74,dam_20230701-20230801.csv
2023/07/08 09:20,2.39,-0.09,water_20230701-20230801.csv,1.00,1.00,36.04,89.30,28.90,38.34,9.44,dam_20230701-20230801.csv
2023/07/08 09:30,2.33,-0.06,water_20230701-20230801.csv,1.00,1.00,36.04,89.30,38.34,38.24,-0.10,dam_20230701-20230801.csv
2023/07/08 09:40,2.31,-0.02,water_20230701-20230801.csv,1.00,1.00,36.04,89.30,38.20,37.95,-0.25,dam_20230701-20230801.csv
2023/07/08 09:50,2.29,-0.02,water_20230701-20230801.csv,1.00,1.00,36.04,89.30,38.18,38.20,0.02,dam_20230701-20230801.csv
2023/07/08 10:00,2.27,-0.02,water_20230701-20230801.csv,1.00,1.00,36.04,89.30,38.18,38.09,-0.09,dam_20230701-20230801.csv
2023/07/08 10:10,2.26,-0.01,water_20230701-20230801.csv,1.00,1.00,36.03,89.20,31.57,28.39,-3.18,dam_20230701-20230801.csv
2023/07/08 10:20,2.25,-0.01,water_20230701-20230801.csv,0.00,1.00,36.03,89.20,24.73,28.54,3.81,dam_20230701-20230801.csv
2023/07/08 10:30,2.25,0.00,water_20230701-20230801.csv,1.00,2.00,36.03,89.20,21.49,28.69,7.20,dam_20230701-20230801.csv
2023/07/08 10:40,2.24,-0.01,water_20230701-20230801.csv,2.00,3.00,36.03,89.20,24.86,28.43,3.57,dam_20230701-20230801.csv
2023/07/08 10:50,2.24,0.00,water_20230701-20230801.csv,2.00,3.00,36.03,89.20,28.46,28.43,-0.03,dam_20230701-20230801.csv
2023/07/08 11:00,2.23,-0.01,water_20230701-20230801.csv,2.00,3.00,36.03,89.20,28.48,28.67,0.19,dam_20230701-20230801.csv
2023/07/08 11:10,2.23,0.00,water_20230701-20230801.csv,2.00,3.00,36.04,89.30,33.80,28.34,-5.46,dam_20230701-20230801.csv
2023/07/08 11:20,2.22,-0.01,water_20230701-20230801.csv,4.00,5.00,36.04,89.30,39.12,28.57,-10.55,dam_20230701-20230801.csv
2023/07/08 11:30,2.21,-0.01,water_20230701-20230801.csv,3.00,5.00,36.04,89.30,39.13,28.39,-10.74,dam_20230701-20230801.csv
2023/07/08 11:40,2.20,-0.01,water_20230701-20230801.csv,2.00,5.00,36.04,89.30,33.84,28.71,-5.13,dam_20230701-20230801.csv
2023/07/08 11:50,2.19,-0.01,water_20230701-20230801.csv,3.00,6.00,36.04,89.30,28.54,28.54,0.00,dam_20230701-20230801.csv
2023/07/08 12:00,2.18,-0.01,water_20230701-20230801.csv,3.00,6.00,36.04,89.30,28.53,28.44,-0.09,dam_20230701-20230801.csv
2023/07/08 12:10,2.18,0.00,water_20230701-20230801.csv,3.00,6.00,36.04,89.30,28.53,28.76,0.23,dam_20230701-20230801.csv
2023/07/08 12:20,2.18,0.00,water_20230701-20230801.csv,1.00,6.00,36.04,89.30,28.52,28.67,0.15,dam_20230701-20230801.csv
2023/07/08 12:30,2.18,0.00,water_20230701-20230801.csv,1.00,6.00,36.04,89.30,28.51,28.45,-0.06,dam_20230701-20230801.csv
2023/07/08 12:40,2.17,-0.01,water_20230701-20230801.csv,1.00,6.00,36.04,89.30,28.50,28.43,-0.07,dam_20230701-20230801.csv
2023/07/08 12:50,2.17,0.00,water_20230701-20230801.csv,0.00,6.00,36.04,89.30,28.51,28.73,0.22,dam_20230701-20230801.csv
2023/07/08 13:00,2.17,0.00,water_20230701-20230801.csv,0.00,6.00,36.04,89.30,28.55,28.77,0.22,dam_20230701-20230801.csv
2023/07/08 13:10,2.17,0.00,water_20230701-20230801.csv,0.00,6.00,36.05,89.40,33.95,28.37,-5.58,dam_20230701-20230801.csv
2023/07/08 13:20,2.17,0.00,water_20230701-20230801.csv,0.00,6.00,36.05,89.40,40.27,34.45,-5.82,dam_20230701-20230801.csv
2023/07/08 13:30,2.17,0.00,water_20230701-20230801.csv,0.00,6.00,36.05,89.40,42.75,39.16,-3.59,dam_20230701-20230801.csv
2023/07/08 13:40,2.16,-0.01,water_20230701-20230801.csv,0.00,6.00,36.05,89.40,40.92,43.62,2.70,dam_20230701-20230801.csv
2023/07/08 13:50,2.16,0.00,water_20230701-20230801.csv,0.00,6.00,36.05,89.40,39.19,43.53,4.34,dam_20230701-20230801.csv
2023/07/08 14:00,2.16,0.00,water_20230701-20230801.csv,0.00,6.00,36.04,89.30,34.74,47.82,13.08,dam_20230701-20230801.csv
2023/07/08 14:10,2.16,0.00,water_20230701-20230801.csv,0.00,6.00,36.04,89.30,34.39,47.84,13.45,dam_20230701-20230801.csv
2023/07/08 14:20,2.17,0.01,water_20230701-20230801.csv,0.00,6.00,36.03,89.20,31.10,51.84,20.74,dam_20230701-20230801.csv
2023/07/08 14:30,2.18,0.01,water_20230701-20230801.csv,0.00,6.00,36.03,89.20,35.40,51.95,16.55,dam_20230701-20230801.csv
2023/07/08 14:40,2.20,0.02,water_20230701-20230801.csv,1.00,7.00,36.02,89.10,37.89,51.79,13.90,dam_20230701-20230801.csv
2023/07/08 14:50,2.23,0.03,water_20230701-20230801.csv,1.00,7.00,36.02,89.10,35.10,47.73,12.63,dam_20230701-20230801.csv
2023/07/08 15:00,2.25,0.02,water_20230701-20230801.csv,1.00,7.00,36.02,89.10,39.12,48.05,8.93,dam_20230701-20230801.csv
2023/07/08 15:10,2.28,0.03,water_20230701-20230801.csv,19.00,25.00,36.03,89.20,45.26,52.39,7.13,dam_20230701-20230801.csv
2023/07/08 15:20,2.32,0.04,water_20230701-20230801.csv,27.00,33.00,36.03,89.20,62.53,60.65,-1.88,dam_20230701-20230801.csv
2023/07/08 15:30,2.36,0.04,water_20230701-20230801.csv,34.00,40.00,36.04,89.30,67.61,65.22,-2.39,dam_20230701-20230801.csv
2023/07/08 15:40,2.40,0.04,water_20230701-20230801.csv,36.00,43.00,36.06,89.50,87.50,74.26,-13.24,dam_20230701-20230801.csv
2023/07/08 15:50,2.44,0.04,water_20230701-20230801.csv,36.00,43.00,36.07,89.60,103.60,78.37,-25.23,dam_20230701-20230801.csv
2023/07/08 16:00,2.49,0.05,water_20230701-20230801.csv,36.00,43.00,36.07,89.60,112.60,85.20,-27.40,dam_20230701-20230801.csv
2023/07/08 16:10,2.55,0.06,water_20230701-20230801.csv,18.00,43.00,36.08,89.70,111.33,94.67,-16.66,dam_20230701-20230801.csv
2023/07/08 16:20,2.62,0.07,water_20230701-20230801.csv,11.00,44.00,36.08,89.70,101.56,98.69,-2.87,dam_20230701-20230801.csv
2023/07/08 16:30,2.69,0.07,water_20230701-20230801.csv,4.00,44.00,36.09,89.80,109.77,98.84,-10.93,dam_20230701-20230801.csv
2023/07/08 16:40,2.77,0.08,water_20230701-20230801.csv,1.00,44.00,36.11,90.00,116.62,99.14,-17.48,dam_20230701-20230801.csv
2023/07/08 16:50,2.82,0.05,water_20230701-20230801.csv,2.00,45.00,36.12,90.10,135.28,99.29,-35.99,dam_20230701-20230801.csv
2023/07/08 17:00,2.87,0.05,water_20230701-20230801.csv,2.00,45.00,36.14,90.40,151.77,99.56,-52.21,dam_20230701-20230801.csv
2023/07/08 17:10,2.90,0.03,water_20230701-20230801.csv,2.00,45.00,36.16,90.60,159.90,115.85,-44.05,dam_20230701-20230801.csv
2023/07/08 17:20,2.91,0.01,water_20230701-20230801.csv,1.00,45.00,36.17,90.70,163.94,162.11,-1.83,dam_20230701-20230801.csv
2023/07/08 17:30,2.92,0.01,water_20230701-20230801.csv,1.00,45.00,36.20,91.00,184.44,162.82,-21.62,dam_20230701-20230801.csv
2023/07/08 17:40,2.93,0.01,water_20230701-20230801.csv,1.00,45.00,36.22,91.20,211.82,212.73,0.91,dam_20230701-20230801.csv
2023/07/08 17:50,2.97,0.04,water_20230701-20230801.csv,2.00,47.00,36.25,91.60,272.71,253.79,-18.92,dam_20230701-20230801.csv
2023/07/08 18:00,3.05,0.08,water_20230701-20230801.csv,5.00,50.00,36.30,92.10,319.76,255.59,-64.17,dam_20230701-20230801.csv
2023/07/08 18:10,3.17,0.12,water_20230701-20230801.csv,5.00,50.00,36.29,92.00,343.26,328.43,-14.83,dam_20230701-20230801.csv
2023/07/08 18:20,3.30,0.13,water_20230701-20230801.csv,5.00,50.00,36.33,92.40,359.97,338.56,-21.41,dam_20230701-20230801.csv
2023/07/08 18:30,3.46,0.16,water_20230701-20230801.csv,6.00,51.00,36.34,92.50,363.54,339.22,-24.32,dam_20230701-20230801.csv
2023/07/08 18:40,3.61,0.15,water_20230701-20230801.csv,6.00,51.00,36.34,92.50,394.28,374.15,-20.13,dam_20230701-20230801.csv
2023/07/08 18:50,3.72,0.11,water_20230701-20230801.csv,4.00,51.00,36.35,92.60,382.83,374.74,-8.09,dam_20230701-20230801.csv
2023/07/08 19:00,3.82,0.10,water_20230701-20230801.csv,1.00,51.00,36.35,92.60,384.81,374.52,-10.29,dam_20230701-20230801.csv
2023/07/08 19:10,3.90,0.08,water_20230701-20230801.csv,2.00,52.00,36.36,92.80,388.96,375.35,-13.61,dam_20230701-20230801.csv
2023/07/08 19:20,3.96,0.06,water_20230701-20230801.csv,2.00,52.00,36.36,92.80,399.74,385.32,-14.42,dam_20230701-20230801.csv
2023/07/08 19:30,4.01,0.05,water_20230701-20230801.csv,1.00,52.00,36.36,92.80,388.27,385.25,-3.02,dam_20230701-20230801.csv
2023/07/08 19:40,4.04,0.03,water_20230701-20230801.csv,6.00,57.00,36.36,92.80,380.58,380.90,0.32,dam_20230701-20230801.csv
2023/07/08 19:50,4.07,0.03,water_20230701-20230801.csv,8.00,59.00,36.38,93.00,389.28,380.11,-9.17,dam_20230701-20230801.csv
2023/07/08 20:00,4.10,0.03,water_20230701-20230801.csv,8.00,59.00,36.37,92.90,399.45,384.63,-14.82,dam_20230701-20230801.csv
2023/07/08 20:10,4.11,0.01,water_20230701-20230801.csv,7.00,59.00,36.37,92.90,392.68,384.79,-7.89,dam_20230701-20230801.csv
2023/07/08 20:20,4.12,0.01,water_20230701-20230801.csv,7.00,59.00,36.38,93.00,386.34,385.25,-1.09,dam_20230701-20230801.csv
2023/07/08 20:30,4.13,0.01,water_20230701-20230801.csv,8.00,60.00,36.39,93.10,397.41,383.10,-14.31,dam_20230701-20230801.csv
2023/07/08 20:40,4.14,0.01,water_20230701-20230801.csv,10.00,67.00,36.39,93.10,406.08,385.31,-20.77,dam_20230701-20230801.csv
2023/07/08 20:50,4.15,0.01,water_20230701-20230801.csv,16.00,75.00,36.40,93.20,407.42,385.69,-21.73,dam_20230701-20230801.csv
2023/07/08 21:00,4.16,0.01,water_20230701-20230801.csv,16.00,75.00,36.41,93.30,401.45,386.27,-15.18,dam_20230701-20230801.csv
2023/07/08 21:10,4.18,0.02,water_20230701-20230801.csv,16.00,75.00,36.42,93.40,412.21,393.43,-18.78,dam_20230701-20230801.csv
2023/07/08 21:20,4.18,0.00,water_20230701-20230801.csv,16.00,75.00,36.42,93.40,413.00,393.66,-19.34,dam_20230701-20230801.csv
2023/07/08 21:30,4.19,0.01,water_20230701-20230801.csv,15.00,75.00,36.42,93.40,409.08,393.71,-15.37,dam_20230701-20230801.csv
2023/07/08 21:40,4.21,0.02,water_20230701-20230801.csv,8.00,75.00,36.42,93.40,399.39,393.59,-5.80,dam_20230701-20230801.csv
2023/07/08 21:50,4.22,0.01,water_20230701-20230801.csv,0.00,75.00,36.42,93.40,395.86,393.60,-2.26,dam_20230701-20230801.csv
2023/07/08 22:00,4.23,0.01,water_20230701-20230801.csv,1.00,76.00,36.42,93.40,393.46,391.94,-1.52,dam_20230701-20230801.csv
2023/07/08 22:10,4.24,0.01,water_20230701-20230801.csv,1.00,76.00,36.42,93.40,392.87,390.06,-2.81,dam_20230701-20230801.csv
2023/07/08 22:20,4.25,0.01,water_20230701-20230801.csv,6.00,81.00,36.42,93.40,391.87,390.22,-1.65,dam_20230701-20230801.csv
2023/07/08 22:30,4.25,0.00,water_20230701-20230801.csv,6.00,81.00,36.42,93.40,390.80,387.25,-3.55,dam_20230701-20230801.csv
2023/07/08 22:40,4.25,0.00,water_20230701-20230801.csv,7.00,82.00,36.42,93.40,389.53,387.35,-2.18,dam_20230701-20230801.csv
2023/07/08 22:50,4.25,0.00,water_20230701-20230801.csv,7.00,82.00,36.42,93.40,388.49,385.97,-2.52,dam_20230701-20230801.csv
2023/07/08 23:00,4.26,0.01,water_20230701-20230801.csv,6.00,82.00,36.42,93.40,387.32,386.25,-1.07,dam_20230701-20230801.csv
2023/07/08 23:10,4.26,0.00,water_20230701-20230801.csv,6.00,82.00,36.42,93.40,382.54,374.18,-8.36,dam_20230701-20230801.csv
2023/07/08 23:20,4.25,-0.01,water_20230701-20230801.csv,1.00,82.00,36.41,93.30,375.16,375.26,0.10,dam_20230701-20230801.csv
2023/07/08 23:30,4.24,-0.01,water_20230701-20230801.csv,1.00,82.00,36.41,93.30,365.20,348.75,-16.45,dam_20230701-20230801.csv
2023/07/08 23:40,4.23,-0.01,water_20230701-20230801.csv,0.00,82.00,36.42,93.40,359.97,339.65,-20.32,dam_20230701-20230801.csv
2023/07/08 23:50,4.19,-0.04,water_20230701-20230801.csv,0.00,82.00,36.42,93.40,360.95,339.80,-21.15,dam_20230701-20230801.csv
2023/07/09 00:00,4.14,-0.05,water_20230701-20230801.csv,1.00,83.00,36.42,93.40,355.35,339.69,-15.66,dam_20230701-20230801.csv
2023/07/09 00:10,4.10,-0.04,water_20230701-20230801.csv,1.00,83.00,36.42,93.40,348.88,334.57,-14.31,dam_20230701-20230801.csv
2023/07/09 00:20,4.06,-0.04,water_20230701-20230801.csv,1.00,83.00,36.42,93.40,337.47,324.41,-13.06,dam_20230701-20230801.csv
2023/07/09 00:30,4.03,-0.03,water_20230701-20230801.csv,1.00,83.00,36.43,93.50,344.35,324.78,-19.57,dam_20230701-20230801.csv
2023/07/09 00:40,4.00,-0.03,water_20230701-20230801.csv,1.00,83.00,36.43,93.50,339.82,325.03,-14.79,dam_20230701-20230801.csv
2023/07/09 00:50,3.97,-0.03,water_20230701-20230801.csv,1.00,83.00,36.43,93.50,336.57,320.15,-16.42,dam_20230701-20230801.csv
2023/07/09 01:00,3.94,-0.03,water_20230701-20230801.csv,0.00,83.00,36.43,93.50,323.28,314.59,-8.69,dam_20230701-20230801.csv
2023/07/09 01:10,3.92,-0.02,water_20230701-20230801.csv,0.00,83.00,36.43,93.50,320.22,309.22,-11.00,dam_20230701-20230801.csv
2023/07/09 01:20,3.90,-0.02,water_20230701-20230801.csv,1.00,84.00,36.43,93.50,314.94,304.78,-10.16,dam_20230701-20230801.csv
2023/07/09 01:30,3.88,-0.02,water_20230701-20230801.csv,1.00,84.00,36.43,93.50,309.60,299.96,-9.64,dam_20230701-20230801.csv
2023/07/09 01:40,3.86,-0.02,water_20230701-20230801.csv,1.00,84.00,36.43,93.50,305.84,294.28,-11.56,dam_20230701-20230801.csv
2023/07/09 01:50,3.84,-0.02,water_20230701-20230801.csv,1.00,84.00,36.43,93.50,299.00,295.06,-3.94,dam_20230701-20230801.csv
2023/07/09 02:00,3.82,-0.02,water_20230701-20230801.csv,5.00,88.00,36.43,93.50,295.83,294.82,-1.01,dam_20230701-20230801.csv
2023/07/09 02:10,3.80,-0.02,water_20230701-20230801.csv,5.00,88.00,36.43,93.50,292.67,295.15,2.48,dam_20230701-20230801.csv
2023/07/09 02:20,3.79,-0.01,water_20230701-20230801.csv,4.00,88.00,36.43,93.50,295.06,295.15,0.09,dam_20230701-20230801.csv
2023/07/09 02:30,3.78,-0.01,water_20230701-20230801.csv,4.00,88.00,36.42,93.40,287.26,294.62,7.36,dam_20230701-20230801.csv
2023/07/09 02:40,3.77,-0.01,water_20230701-20230801.csv,5.00,89.00,36.42,93.40,283.80,295.44,11.64,dam_20230701-20230801.csv
2023/07/09 02:50,3.77,0.00,water_20230701-20230801.csv,6.00,90.00,36.41,93.30,276.09,296.09,20.00,dam_20230701-20230801.csv
2023/07/09 03:00,3.76,-0.01,water_20230701-20230801.csv,3.00,91.00,36.40,93.20,275.23,296.20,20.97,dam_20230701-20230801.csv
2023/07/09 03:10,3.76,0.00,water_20230701-20230801.csv,4.00,92.00,36.39,93.10,267.99,296.77,28.78,dam_20230701-20230801.csv
2023/07/09 03:20,3.77,0.01,water_20230701-20230801.csv,4.00,92.00,36.38,93.00,265.21,296.13,30.92,dam_20230701-20230801.csv
2023/07/09 03:30,3.77,0.00,water_20230701-20230801.csv,5.00,93.00,36.37,92.90,261.13,295.90,34.77,dam_20230701-20230801.csv
2023/07/09 03:40,3.77,0.00,water_20230701-20230801.csv,4.00,93.00,36.35,92.60,256.86,296.07,39.21,dam_20230701-20230801.csv
2023/07/09 03:50,3.78,0.01,water_20230701-20230801.csv,4.00,94.00,36.34,92.50,253.48,296.61,43.13,dam_20230701-20230801.csv
2023/07/09 04:00,3.78,0.00,water_20230701-20230801.csv,3.00,94.00,36.32,92.30,249.13,296.54,47.41,dam_20230701-20230801.csv
2023/07/09 04:10,3.78,0.00,water_20230701-20230801.csv,2.00,94.00,36.30,92.10,245.95,296.21,50.26,dam_20230701-20230801.csv
